news_id,news_title,news_link,car_id
9878,"""안전 위해 선제 리콜 결정""… 현대차, 코나 등 2만6699대 배터리 교체(...",http://moneys.mt.co.kr/news/mwView.php?no=2021022414558026776,3550
9879,현대차 코나 전기차 등 리콜...정확한 화재원인은 못찾아,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=126488,3550
9880,현대차 코나(EV) 등 3개 차종 2만6699대 자발적 리콜,https://www.asiatoday.co.kr/view.php?key=20210224010014644,3550
9881,현대 코나(EV) 등 3개 차종 2만6699대 리콜 실시,http://www.joongdo.co.kr/web/view.php?key=20210224010010605,3550
9882,"코나 EV 전량 리콜, 원인은 배터리 불량…현대차·LG엔솔 1조 분담",https://sports.donga.com/article/all/20210224/105596922/1,3550
9883,"기아 셀토스 등 2차종, 진공펌프 제작결함…제동거리단축 안전위험↑ '...",https://www.geconomy.co.kr/news/article.html?no=273101,3551
9884,"기아 셀토스 등 2차종, 연료필터 제작결함…시동꺼짐 안전우려↑ '리콜...",https://idsn.co.kr/news/view/1065549094129019,3551
9885,‘시동 꺼짐 가능성’ 기아 셀토스 등 29개 차종 리콜,https://www.hani.co.kr/arti/economy/economy_general/1049880.html,3551
9886,"국토부, 아반떼·셀토스 등 24만여대 리콜..결함 내용은?",http://www.dailycar.co.kr/content/news.html?type=view&autoId=45106,3551
9887,'좌석안전띠 불량' 아반떼 등 6개사 24만여대 리콜,http://www.newsfc.co.kr/news/articleView.html?idxno=52930,3551
9888,"포드, 미국서 브레이크등 결함 … 20만대 리콜 단행",http://www.safetimes.co.kr/news/articleView.html?idxno=106360,3553
9889,"포드, 59만1000대 이상 리콜 실시",http://www.g-enews.com/ko-kr/news/article/news_all/201504300249416067745_1/article.html,3553
9890,현대차 코나 EV 등 총 49종 8만2657대 리콜,http://www.koreastocknews.com/news/articleView.html?idxno=59618,3553
9891,현대·기아·르노 6개 차종 제작결함 발견…자발적 리콜 진행,https://www.safetynews.co.kr/news/articleView.html?idxno=213930,3561
9892,르노삼성 XM3·기아 카니발 등 자동차 3만4268대 리콜 조치,http://www.idsn.co.kr/news/articleView.html?idxno=32318,3561
9893,"르노, 기아, 현대, 토요타, 벤츠, 한불, BMW 총 34,268대 리콜 실시",http://www.gukjenews.com/news/articleView.html?idxno=2038937,3561
9894,"""화재 발생·운전자 상해 가능성""...르노삼성, 현대차 등 23개 차종 3만 ...",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=119485,3561
9895,"르노삼성 XM3, 기아 카니발, 현대 아반떼 등 3만4천대 리콜",http://www.seouleconews.com/news/articleView.html?idxno=55661,3561
9896,현대·기아·르노 6개 차종 제작결함 발견…자발적 리콜 진행,https://www.safetynews.co.kr/news/articleView.html?idxno=213930,3562
9897,팰리세이드 뒷좌석 사고 위험…일부 사양 판매 중단,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8509790&ref=A,3563
9898,"국토부, 현대·비엠더블유 2개사 2개차종 4135대 제작결함 대한 자발적 ...",https://www.job-post.co.kr/news/articleView.html?idxno=57795,3563
9899,현대차 '더 뉴 팰리세이드' 저속 시동 꺼짐 '리콜',http://www.lcnews.co.kr/news/articleView.html?idxno=36054,3563
9900,"현대, 더뉴 팰리세이드 ...저속 주행 시 시동 꺼질 가능성으로 리콜",http://www.m-economynews.com/news/article.html?no=34261,3563
9901,현대차 더 뉴 팰리세이드 '시동꺼짐' 포함 2개 차종 4100대 제작결함에...,https://www.businesspost.co.kr/BP?command=article_view&num=287540,3563
9902,현대·기아·르노 6개 차종 제작결함 발견…자발적 리콜 진행,https://www.safetynews.co.kr/news/articleView.html?idxno=213930,3564
9903,"국토부, 아반떼·셀토스 등 24만여대 리콜..결함 내용은?",http://www.dailycar.co.kr/content/news.html?type=view&autoId=45106,3565
9904,현대·기아·르노 6개 차종 제작결함 발견…자발적 리콜 진행,https://www.safetynews.co.kr/news/articleView.html?idxno=213930,3567
9905,"벤츠 E300 4MATIC 등 13차종, 서스펜션 밸브 '표면코팅 내성결함'…사고...",https://idsn.co.kr/news/view/1065595129002378,3568
9906,벤츠·포르쉐·두카티 7597대 제작결함 발견 '리콜',http://www.safetimes.co.kr/news/articleView.html?idxno=101499,3569
9907,벤츠·포르쉐 등 14개 차종 7597대 '제작결함' 리콜,http://www.getnews.co.kr/news/articleView.html?idxno=553446,3569
9908,벤츠 등 14개 차종 7597대 리콜…비상통신시스템 오류 등,http://news.heraldcorp.com/view.php?ud=20211007000037,3569
9909,벤츠·포르쉐 '무더기' 리콜... 포르쉐 마칸은 에어백 결함,https://www.sedaily.com/NewsView/22SNBSRFDF,3569
9910,"국토부, 벤츠·포르쉐 포함 고급차 등 7597대 제작결함 리콜",http://www.pinpointnews.co.kr/view.php?ud=2021100709272624869cdfed7945_45,3569
9911,"[리콜]국토부, 현대·비엠더블유 제작결함 자발적 조치…더뉴 팰리세이...",http://www.namdonews.com/news/articleView.html?idxno=689036,3571
9912,"국토부, 현대·비엠더블유 2개사 2개차종 4135대 제작결함 대한 자발적 ...",https://www.job-post.co.kr/news/articleView.html?idxno=57795,3571
9913,현대·비엠더블유 제작결함 확인...자발적 시정조치 진행,https://idsn.co.kr/news/view/1065577044432864,3571
9914,현대·벤츠·테슬라 등 7개 회사 39개 차종 리콜,http://sjbnews.com/news/news.php?number=778380,3571
9915,"국토부, 그랜저·아이오닉5·테슬라·벤츠 등 리콜",https://www.gukjenews.com/news/articleView.html?idxno=2702840,3571
9916,"BMW iX xDrive40 등, 에어백 컨트롤 유닛 SW '제작결함' 운전자·보행자 ...",https://idsn.co.kr/news/view/1065578169784912,3572
9917,"BMW 전기차 iX xDrive40 등, '보행자 보호장치' SW 결함…보행자 상해↑ ...",https://idsn.co.kr/news/view/1065580534408237,3572
9918,[자동차 리콜] BMW i4 eDrive40 등 7차종 배터리 관리 모듈(SME) 관련,http://www.00news.co.kr/news/articleView.html?idxno=76200,3572
9919,방향등·비상등·후퇴등 안 들어오는 벤츠 7천여대 리콜,https://www.nocutnews.co.kr/news/5754625,3572
9920,"'중국 배터리' 벤츠, 브랜드 이미지 치명타…수입차 왕좌 내려 놓을까",http://news.tf.co.kr/read/economy/2124538.htm,3572
9921,"BMW iX xDrive40 등, 에어백 컨트롤 유닛 SW '제작결함' 운전자·보행자 ...",https://idsn.co.kr/news/view/1065578169784912,3573
9922,"BMW 전기차 iX xDrive40 등, 실내장치 '조립결함'…리콜",http://www.koreastocknews.com/news/articleView.html?idxno=67952,3573
9923,"기아, 포드, 비엠더블유, 벤츠, 한불, 가와사키 등 8개사 결함시정(리콜...",http://medicalworldnews.co.kr/news/view.php?idx=1510946546,3573
9924,기아·포드·비엠더블유·한불·가와사키 결함에 리콜 실시..총 13만 5577...,http://theviewers.co.kr/View.aspx?No=2109904,3573
9925,"기아, 포드, 비엠더블유, 한불, 가와사키 결함시정(리콜) 실시 ""총 5개사...",http://www.wsobi.com/news/articleView.html?idxno=145415,3573
9926,"기아·BMW 등 6개사 8,800여 대 자발적 리콜 실시",http://www.dailypop.kr/news/articleView.html?idxno=88024,3574
9927,"BMW iX xDrive40 등, 에어백 컨트롤 유닛 SW '제작결함' 운전자·보행자 ...",https://idsn.co.kr/news/view/1065578169784912,3574
9928,"BMW 전기차 iX xDrive40 등, '보행자 보호장치' SW 결함…보행자 상해↑ ...",https://idsn.co.kr/news/view/1065580534408237,3574
9929,"BMW 전기차 iX xDrive40 등, 실내장치 '조립결함'…리콜",http://www.koreastocknews.com/news/articleView.html?idxno=67952,3574
9930,[자동차 리콜] BMW i4 eDrive40 등 7차종 배터리 관리 모듈(SME) 관련,http://www.00news.co.kr/news/articleView.html?idxno=76200,3574
9931,"[자동차 리콜] 현대 마이티 등 6차종, 전압조정기 관련",http://www.00news.co.kr/news/articleView.html?idxno=73912,3576
9932,국내 판매 전기차 배터리 제조사 공개…중국산 25%,http://www.finomy.com/news/articleView.html?idxno=214552,3576
9933,"[자동차 리콜] 현대 마이티 등 6차종, 전압조정기 관련",http://www.00news.co.kr/news/articleView.html?idxno=73912,3577
9934,"[자동차 리콜] 현대 마이티 등 6차종, 전압조정기 관련",http://www.00news.co.kr/news/articleView.html?idxno=73912,3578
9935,"[자동차 리콜] 현대 마이티 등 6차종, 전압조정기 관련",http://www.00news.co.kr/news/articleView.html?idxno=73912,3579
9936,"[자동차 리콜] 현대 마이티 등 6차종, 전압조정기 관련",http://www.00news.co.kr/news/articleView.html?idxno=73912,3580
9937,현대·기아·르노 6개 차종 제작결함 발견…자발적 리콜 진행,https://www.safetynews.co.kr/news/articleView.html?idxno=213930,3580
9938,'인천 트라우마' 재소환한 中 파라시스…벤츠 EQB 미국서 화재 위험으로...,https://www.theguru.co.kr/news/article.html?no=96394,3581
9939,"벤츠, '중국산 배터리 제조사 은폐' 기만영업···과징금 112억 폭탄",http://www.koreastocknews.com/news/articleView.html?idxno=117183,3581
9940,벤츠 코리아 “공정위 과징금 결정 동의할 수 없어”…법적 대응 예고,https://biz.heraldcorp.com/article/10690995?ref=naver,3581
9941,"""배터리 정보 알고도 숨겼다""…벤츠, 2810억 팔고 과징금 112억",http://www.4th.kr/news/articleView.html?idxno=2108848,3581
9942,"[데스크 칼럼] 전기차 흥행 박살낸 벤츠, 공정위 과징금도 납득 못한다...",https://www.wolyo.co.kr/news/articleView.html?idxno=309728,3581
9943,"국토부, 비엠더블유·볼보트럭·마세라티·볼보 리콜조치...총 4개사 29개...",http://www.newsroad.co.kr/news/articleView.html?idxno=17519,3586
9944,"한국지엠㈜, 비엠더블유코리아㈜ 등 5개사 21만 738대 리콜 조치",http://medicalworldnews.co.kr/news/view.php?idx=1510939751,3586
9945,"[자동차 리콜] BMW 540i xDrive 등 15차종, 진공펌프 관련",http://www.00news.co.kr/news/articleView.html?idxno=66933,3586
9946,한국지엠·비엠더블유·아우디·에프씨에이·닛산 리콜 실시…총 21만 7...,http://www.newscape.co.kr/news/view.php?idx=57276,3586
9947,"르노삼성, 비엠더블유, 폭스바겐, 아우디, 볼보, 닛산, 포르쉐, 혼다 리...",http://www.korea.kr/policy/pressReleaseView.do?newsId=156194749,3586
9948,벤츠·스카니아·현대차 등 28개 차종 리콜 진행,https://ilyo.co.kr/?ac=article_view&entry_id=459400,3588
9949,벤츠·스카니아·현대 등 28개 차종 1만 2881대 자발적 시정조치,http://www.hansbiz.co.kr/news/articleView.html?idxno=664330,3588
9950,벤츠·스카니아·현대 등 28개 차종 자발적 시정조치,http://www.newsis.com/view/?id=NISX20230919_0002456498&cID=10435&pID=13000,3588
9951,BMW Z4·스카니아 카고트럭 등 28대 차종 1만2281대 리콜,http://www.consumernews.co.kr/news/articleView.html?idxno=688773,3588
9952,벤츠 E클래스·현대 팰리세이드 등 1만 2881대 '리콜',http://www.edaily.co.kr/news/newspath.asp?newsid=01249686635742088,3588
9953,"비엠더블유 530e '화재' 위험에 리콜…차종 총 6,586대 리콜",http://www.newsroad.co.kr/news/articleView.html?idxno=20463,3589
9954,BMW 530e 등 스타터 모터 제작결함 1864대 리콜,http://www.consumuch.com/news/articleView.html?idxno=57278,3589
9955,"국토부, 포르쉐 911·BMW 530e 등 23개 차종 6586대 리콜",https://www.etoday.co.kr/news/view/2181601,3589
9956,"국토부, 포르쉐·비엠더블유·포드 등 리콜",https://www.gukjenews.com/news/articleView.html?idxno=2574674,3589
9957,"카니발 KA4, BMW 530e 화재발생 가능성...리콜 조치",https://www.khan.co.kr/article/202010121105001,3589
9958,"[자동차 리콜] BMW 540i xDrive 등 15차종, 진공펌프 관련",http://www.00news.co.kr/news/articleView.html?idxno=66933,3591
9959,"BMW 15차종, 또 리콜…제동거리 밀리는 '진공펌프 제작결함'",http://www.idsn.co.kr/news/articleView.html?idxno=53147,3591
9960,현대차·BMW 등 2만9000대 제작 결함으로 리콜...그랜드 스타렉스만 1만...,http://thepublic.kr/news/newsview.php?ncode=1065593419607396,3591
9961,현대·BMW·밴츠 등 6개社 리콜...35개 차종 2만8946대,http://www.youthdaily.co.kr/news/article.html?no=78624,3591
9962,"국토부, 현대차·BMW 등 35개 차종·2만9천대 리콜 조치",http://www.seoulfn.com/news/articleView.html?idxno=428569,3591
9963,"[자동차 리콜] BMW 540i xDrive 등 15차종, 진공펌프 관련",http://www.00news.co.kr/news/articleView.html?idxno=66933,3592
9964,"BMW 15차종, 또 리콜…제동거리 밀리는 '진공펌프 제작결함'",http://www.idsn.co.kr/news/articleView.html?idxno=53147,3592
9965,"[자동차 리콜] BMW 520i 등 7차종, 뒤 드라이브 샤프트",http://www.00news.co.kr/news/articleView.html?idxno=64941,3592
9966,2018년 배기 장치 관련 리콜(Recall) 차량 다시 보기,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=248417,3594
9967,"기아 EV9·벤츠 E300e 4MATIC 등 21개 차종 1만 4,057대 '리콜'",http://www.newswhoplus.com/news/articleView.html?idxno=4676,3595
9968,"국토부, 기아·벤츠 등 8개사 자발적 리콜 실시...""1만4057대""",http://www.gpkorea.com/news/articleView.html?idxno=103910,3595
9969,[자동차 리콜] SW 오류·안전기준 부적합..7개사 8875대 제작결함,http://www.00news.co.kr/news/articleView.html?idxno=77392,3595
9970,"안전띠 불량에 화재 위험까지..""차량 리콜 대상 확인하세요""",http://www.jibs.co.kr/news/articles/articlesDetail/29184?feed=na,3595
9971,12월 2주 주요 제조업 전망,http://www.laborplus.co.kr/news/articleView.html?idxno=21044,3595
9972,"[단독] ""주행 중 뒷바퀴가 갑자기 구동을 멈춘다고""...GM, '에스컬레이드...",https://www.livebiz.today/news/articleView.html?idxno=200806,3596
9973,한국지엠 내수 총력전…'트래버스·타호·볼트' 신차 4종 상반기 출격,http://www.etnews.com/20220121000139,3596
9974,"현대 쏘나타, 캐딜락 에스컬레이드 등 10개 차종 리콜",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8077821&ref=A,3596
9975,"한국지엠, 내년 '타호·시에라' 출시…2025년까지 전기차 10종 도입",http://www.econovill.com/news/articleView.html?idxno=555336,3596
9976,'그랜저' 10년간 100만대 팔렸다…현대차그룹 베스트셀링카 '싹쓸이',https://www.news1.kr/articles/?4588335,3596
9977,"국토교통부, 현대 싼타페·벤츠 C200 등 5만 4천 대 리콜",http://news.kbs.co.kr/news/view.do?ncd=3609075&ref=A,3597
9978,싼타페 맥스크루즈 등 차량 38종 40만 대 리콜,http://www.businesspost.co.kr/news/articleView.html?idxno=52029,3597
9979,현대 벤츠 혼다 등 국내외 자동차 `무더기 리콜`,http://www.gpkorea.com/bbs/board.php?bo_table=gp_motorsports&wr_id=19555,3597
9980,[국토부 리콜] 싼타페·맥스크루즈·마세라티·할리데이비슨 등,http://www.econotalking.kr/news/articleView.html?idxno=149822,3597
9981,`水타페ㆍ水반떼` 리콜여부 조사…현대차 水난,http://www.dt.co.kr/contents.html?article_no=2013082602019932781005,3597
9982,현대·기아·벤츠 등 7개사 차량 22만2138대 제작결함 리콜,http://news.tf.co.kr/read/economy/1962317.htm,3598
9983,"국토부, 현대차·기아·벤츠 등 7개사 차량 22만2138대 리콜",https://www.asiatoday.co.kr/view.php?key=20220901010000109,3598
9984,유압장치 화재가능성 싼타페 17만대 등 22만여대 리콜,https://www.nocutnews.co.kr/news/5810828,3598
9985,"국토부, 현대차·벤츠·지프·캐딜락·포드 등 리콜..22만대 규모",http://m.dailycar.co.kr/content/news.html?type=view&autoId=45691,3598
9986,'화재 가능성' 산타페 등 7개사 22만2천대 리콜,http://www.newsfc.co.kr/news/articleView.html?idxno=53981,3598
9987,기아차 '올뉴쏘렌토(UM)' 변속레버 P단 해제 결함. 뒤늦은 BCM 무상수리,http://www.autodaily.co.kr/news/articleView.html?idxno=420533,3599
9988,현대·기아·벤츠 등 7개사 차량 22만2138대 제작결함 리콜,http://news.tf.co.kr/read/economy/1962317.htm,3599
9989,유압장치 화재가능성 싼타페 17만대 등 22만여대 리콜,https://www.nocutnews.co.kr/news/5810828,3599
9990,"국토부, 현대차·벤츠·지프·캐딜락·포드 등 리콜..22만대 규모",http://m.dailycar.co.kr/content/news.html?type=view&autoId=45691,3599
9991,'화재 가능성' 산타페 등 7개사 22만2천대 리콜,http://www.newsfc.co.kr/news/articleView.html?idxno=53981,3599
9992,BMW·FCA·아우디 등 6개사 1만 233대 리콜,http://www.epnc.co.kr/news/articleView.html?idxno=107323,3600
9993,"못믿을 외제차 BMW·벤츠...""안전기준 미달"" 무더기 리콜",http://4th.kr/View.aspx?No=1313086,3600
9994,"車 주요뉴스, BMW·폭스바겐 등 리콜 – 지난주 휘발유 2.8원·경유 3.6원...",https://www.sisunnews.co.kr/news/articleView.html?idxno=186511,3600
9995,BMW X5·지프 랭글러 등 6개사 1만233대 리콜,http://www.newsis.com/view/?id=NISX20201028_0001214208&cID=10401&pID=10400,3600
9996,BMW X5·지프 랭글러·아우디 A8 등 23개 차종 1만233대 리콜,https://zdnet.co.kr/view/?no=20201028230617,3600
9997,"BMW 740d xDrive 등, 좌석조정장치 모듈 제작결함…상해 可 '리콜'",https://idsn.co.kr/news/view/1065588392311069,3601
9998,[자동차 리콜] BMW i4 eDrive40 등 7차종 배터리 관리 모듈(SME) 관련,http://www.00news.co.kr/news/articleView.html?idxno=76200,3601
9999,"'중국 배터리' 벤츠, 브랜드 이미지 치명타…수입차 왕좌 내려 놓을까",http://news.tf.co.kr/read/economy/2124538.htm,3601
10000,[이슈] 현대차 美서 1주일 새 47만대 리콜,https://www.startuptoday.co.kr/news/articleView.html?idxno=801864,3602
10001,"3주면 받던 아반떼, 언제 출고될지 '깜깜'...엔진밸브 수급 차질로 현대...",http://www.consumernews.co.kr/news/articleView.html?idxno=754591,3602
10002,"국토부, 현대차 '아반떼 N' 등 7개사 27개 차종 8875대 리콜",http://www.sporbiz.co.kr/news/articleView.html?idxno=646796,3602
10003,현대자동차 코나와 아반떼 등 제작결함 리콜,https://news.bbsi.co.kr/news/articleView.html?idxno=3103182,3602
10004,[기자수첩] 정의선 회장의 '깊은 성찰' 의미…팰리세이드 리콜 반면교사...,http://www.metroseoul.co.kr/article/20260330500658,3602
10005,좌석안전띠 불량 아반떼 등 현대·기아·수입차 24만대 리콜,https://www.nocutnews.co.kr/news/5782669,3603
10006,"국토부, 현대차·기아·테슬라 등 49만여대 리콜…""내부 합선으로 화재...",http://www.4th.kr/news/articleView.html?idxno=2027291,3603
10007,"[단독] '안전벨트 결함' 포드 브롱코, 리콜 준비 들어간다…시기는?",http://www.iminju.net/news/articleView.html?idxno=90614,3604
10008,"포드, 후방 카메라 영상 오류로 46만2000대 리콜",https://www.delighti.co.kr/news/articleView.html?idxno=46177,3604
10009,"볼보, 에어백 터지지 않는 허점에 미국서 C40 전격 리콜",https://www.businesspost.co.kr/BP?command=article_view&num=378029,3605
10010,"이주의 신차, 볼보 C40 리차지 – 쉐보레 볼트 EV&EUV – 만트럭 뉴 MAN T...",http://www.sisunnews.co.kr/news/articleView.html?idxno=158209,3605
10011,"[단독] 볼보·폴스타·푸조, 주행중 브레이크 안밟아도 후진기어 체결 ...",http://www.greened.kr/news/articleView.html?idxno=297557,3605
10012,‘볼보 EX30’ 출고 지연…‘전기차 포비아·보조금 소진’ 변수,https://www.ceoscoredaily.com/page/view/2024082811154522299,3605
10013,"볼보자동차, BCM 소프트웨어 결함으로 전 세계 10만 대 이상 리콜 발표",https://www.autodaily.co.kr/news/articleView.html?idxno=503274,3605
10014,볼보·폴스타·벤츠·재규어 등 수입차 7만대 '제작결함' 리콜,http://www.digitaltoday.co.kr/news/articleView.html?idxno=461347,3606
10015,"볼보 'XC60', 차량 속도 실제보다 낮아…5개사 7만대 리콜",http://www.shinailbo.co.kr/news/articleView.html?idxno=1598740,3606
10016,실제보다 주행속도 낮게 표시된 볼보·폴스타 등 7만여대 리콜,https://www.nocutnews.co.kr/news/5817291,3606
10017,볼보·폴스타·벤츠 등 수입차 7만대 '제작결함'  리콜,http://www.seouleconews.com/news/articleView.html?idxno=68125,3606
10018,볼보 등 수입차 7만대 제작결함으로 리콜,http://www.smedaily.co.kr/news/articleView.html?idxno=238705,3606
10019,[폴스타의 명암] ④ 볼보 간판 뒤 숨은 '무임승차 AS'…1만대 돌파에 정...,https://www.financialpost.co.kr/news/articleView.html?idxno=261672,3608
10020,"[Car & Now] 기아 'EV9', 글로벌서 연이어 전기 SUV 경쟁력 '입증' 등",https://www.ebn.co.kr/news/articleView.html?idxno=1704053,3608
10021,"[기자수첩] '투명 경영' 아쉬운 벤츠, 눈길 가는 폴스타 전기차",https://www.meconomynews.com/news/articleView.html?idxno=124027,3608
10022,"전기차 소비자만족도 1위 폴스타, 전 세계 13만 대 중 화재 단 한 건도 ...",https://www.autodaily.co.kr/news/articleView.html?idxno=513529,3608
10023,[3월31일 자동차 업계 소식] 폭스바겐·렉서스 등,https://www.segye.com/newsView/20260331510809?OutUrl=naver,3608
10024,실제보다 주행속도 낮게 표시된 볼보·폴스타 등 7만여대 리콜,https://www.nocutnews.co.kr/news/5817291,3609
10025,"벤츠 또 리콜, E 220 D 4MATIC 등 11차종…'측면충돌 센서 제작결함'",http://www.idsn.co.kr/news/articleView.html?idxno=53516,3611
10026,"[자동차 리콜] 벤츠 E 220 D 4MATIC 등 11차종, 측면 충돌 센서 관련",http://www.00news.co.kr/news/articleView.html?idxno=67013,3611
10027,"[자동차 리콜] 벤츠 A 220 등 3차종, 주차 보조 시스템 관련",http://www.00news.co.kr/news/articleView.html?idxno=66216,3611
10028,실제보다 주행속도 낮게 표시된 볼보·폴스타 등 7만여대 리콜,https://www.nocutnews.co.kr/news/5817291,3611
10029,아우디 61차종 2만3141대 리콜…시계확보장치 관련 제작 결함,http://www.consumuch.com/news/articleView.html?idxno=58301,3615
10030,아우디 A6 등 2001대 리콜…후방보행자 안전장치 관련 제작결함,http://www.consumuch.com/news/articleView.html?idxno=57042,3615
10031,아우디 61차종 2만3141대 리콜…시계확보장치 관련 제작 결함,http://www.consumuch.com/news/articleView.html?idxno=58301,3616
10032,아우디 A6 등 2001대 리콜…후방보행자 안전장치 관련 제작결함,http://www.consumuch.com/news/articleView.html?idxno=57042,3616
10033,아우디 61차종 2만3141대 리콜…시계확보장치 관련 제작 결함,http://www.consumuch.com/news/articleView.html?idxno=58301,3617
10034,아우디 A6 등 2001대 리콜…후방보행자 안전장치 관련 제작결함,http://www.consumuch.com/news/articleView.html?idxno=57042,3617
10035,아우디 A6 등 2001대 리콜…후방보행자 안전장치 관련 제작결함,http://www.consumuch.com/news/articleView.html?idxno=57042,3618
10036,아우디 A6 등 2001대 리콜…후방보행자 안전장치 관련 제작결함,http://www.consumuch.com/news/articleView.html?idxno=57042,3619
10037,아우디 A6 등 7차종 '연료 표시 오류' 가능성…1만8326대 리콜,http://www.consumuch.com/news/articleView.html?idxno=58746,3620
10038,아우디 61차종 2만3141대 리콜…시계확보장치 관련 제작 결함,http://www.consumuch.com/news/articleView.html?idxno=58301,3620
10039,아우디 A6 등 2001대 리콜…후방보행자 안전장치 관련 제작결함,http://www.consumuch.com/news/articleView.html?idxno=57042,3620
10040,아우디 A6 등 7차종 '연료 표시 오류' 가능성…1만8326대 리콜,http://www.consumuch.com/news/articleView.html?idxno=58746,3621
10041,"아이오닉5, 주차하고 문 열면 P단 풀려... 경사지 주차 위험 '리콜'",http://www.thepowernews.co.kr/view.php?ud=202302151026428712798818e98b_7,3621
10042,현대차 아이오닉5 주차브레이크 결함 등 9만여대 리콜,http://www.newspim.com/news/view/20230215000166,3621
10043,"아이오닉5, 주차하고 문 열면 P단 풀려… 5만여대 리콜",https://biz.chosun.com/industry/car/2023/02/15/TFCLC5NX6ZAS3JDSFHUQR53A7A/?utm_source=naver&utm_medium=original&utm_campaign=biz,3621
10044,"국토부, 아반떼·셀토스 등 24만여대 리콜..결함 내용은?",http://www.dailycar.co.kr/content/news.html?type=view&autoId=45106,3621
10045,아우디 61차종 2만3141대 리콜…시계확보장치 관련 제작 결함,http://www.consumuch.com/news/articleView.html?idxno=58301,3622
10046,아우디 A6 등 2001대 리콜…후방보행자 안전장치 관련 제작결함,http://www.consumuch.com/news/articleView.html?idxno=57042,3622
10047,그랜저GN7·레인저랩터 등 10개 차종 자발적 리콜,https://zdnet.co.kr/view/?no=20230330085759,3623
10048,주차센서 불량 등 현대·포드·BMW 자발적 리콜 진행,http://www.dailypop.kr/news/articleView.html?idxno=67993,3623
10049,현대차 신형 그랜저 등 3개사 1만2000대 리콜… 주차거리경고음 안 울려,http://www.gvalley.co.kr/news/articleView.html?idxno=609008,3623
10050,"현대차 그랜저 GN7, 주차거리경고 미작동…국토부, 리콜조치",http://www.edaily.co.kr/news/newspath.asp?newsid=01397286635548568,3623
10051,그랜저 GN7 등 현대차 1만 1200대 리콜…주차거리경고 기능 미작동,http://www.newsroad.co.kr/news/articleView.html?idxno=22752,3623
10052,페라리·볼보트럭·할리데이비슨 ‘리콜’..‘결함’ 살펴보니,http://www.breaknews.com/sub_read.html?uid=390049&section=sc3,3628
10053,"국토부 ""페라리·볼보트럭·할리데이비슨 리콜""",http://www.gukjenews.com/news/articleView.html?idxno=322177,3628
10054,"페라리, 볼보트럭, 할리데이비슨 등 943대 리콜 실시",http://www.ebn.co.kr/news/view/784881,3628
10055,"페라리, 볼보트럭, 할리데이비슨 리콜 실시",http://www.korea.kr/policy/pressReleaseView.do?newsId=156071753,3628
10056,"국토부, 페라리·할리데이비슨·볼보트럭 리콜",http://news.kukinews.com/article/view.asp?arcid=0009794615&code=41141511&cp=nv,3628
10057,'다카타 에어백' 재규어XE·페라리 캘리포니아T 리콜,http://www.fntimes.com/html/view.php?ud=201904181940246447de3572ddd_18,3629
10058,"재규어, 페라리, 토요타, BMW, 벤츠 등 35개 차종 2만여대 리콜",http://www.siminsori.com/news/articleView.html?idxno=209640,3629
10059,재규어·렉서스·페라리 등 35개 차종 2만여 대 리콜,http://www.sisajournal.com/news/articleView.html?idxno=184181,3629
10060,"재규어·페라리·토요타 등 2만여대 리콜, '자동차리콜센터' 확인 가능",http://www.kyeongin.com/main/view.php?key=20190418010008331,3629
10061,렉서스·재규어·페라리 등 2만여대 리콜…확인 어디서?,http://www.kyeonggi.com/news/articleView.html?idxno=2086375,3629
10062,"포드 '퓨전'·페라리 '캘리포니아T', 제작결함 '리콜'",http://www.mt.co.kr/view/mtview.php?type=1&no=2016011616271565181&outlink=1,3630
10063,포드 퓨전-페라리 캘리포니아 T 등 350여 대 리콜,http://www.polinews.co.kr/news/article.html?no=261276,3630
10064,포드 퓨전‧페라리 캘리포니아T 등 리콜,http://www.moneyweek.co.kr/news/mwView.php?type=1&no=2016011808558048782&outlink=1,3630
10065,'다카타 에어백' 재규어XE·페라리 캘리포니아T 리콜,http://www.fntimes.com/html/view.php?ud=201904181940246447de3572ddd_18,3630
10066,"포드 퓨전, 페라리 캘리포니아T 등 359대 리콜",http://biz.chosun.com/site/data/html_dir/2016/01/17/2016011700252.html,3630
10067,재규어 페라리 렉서스 등 수입차 35종 2만529 대 리콜,http://www.businesspost.co.kr/BP?command=article_view&num=123733,3631
10068,"슈퍼카 ‘페라리’29대 리콜, 이런 치명적 결함이…",http://www.dt.co.kr/contents.html?article_no=2015082602109976753006,3631
10069,BMW·벤츠 등 수입차 2만여 대 제작결함 리콜,http://news.kbs.co.kr/news/view.do?ncd=4182713&ref=A,3631
10070,BMW·벤츠 등 수입차 2만여 대 제작결함 리콜,http://news.kbs.co.kr/news/view.do?ncd=4182713&ref=A,3632
10071,재규어 페라리 렉서스 등 수입차 35종 2만529 대 리콜,http://www.businesspost.co.kr/BP?command=article_view&num=123733,3633
10072,"BMW M5, 페라리·람보르기니 자발적 리콜… 수입차 10종, 270대",http://www.etoday.co.kr/news/section/newsview.php?idxno=1648250,3633
