car_id,model_name,manufacturer_id
3585,X5 xDrive 30i,4
3586,xDrive30,4
3587,Z4 3.0si Coupe,4
3588,Z4 sDrive,4
3589,530e,4
3590,620d xDrive,4
3591,630i xDrive,4
3592,640i xDrive,4
3593,M550 xDrive,4
3594,328i xDrive,4
3595,XT5,2
3596,타호,5
3597,싼타페 DM),10
3598,올뉴카니발(YP),19
3599,올뉴쏘렌토(UM),19
3600,BMW X5 xDrive 30d,4
3601,BMW i7 xDrive60,4
3602,아반떼 N,10
3603,아반떼 N Line,10
3604,2022년식 Bronco,16
3605,C40,14
3606,재규어 F-PACE D200,30
3607,재규어 F-PACE P250,30
3608,Polestar2,69
3609,A 250 Hatch,1
3610,Mercedes-AMG E 53 4MATIC+ Convertible,1
3611,Mercedes-AMG GT 53 4MATIC+,1
3612,2021년식 Navigator,16
3613,2013-2015년식 Escape,16
3614,2013-2015년식 Fusion Hybrid,16
3615,A8 50 TDI LWB qu. Premium,18
3616,A8 50 TDI qu. Premium,18
3617,A8 55 TFSI LWB qu. Premium,18
3618,e-tron S qu.,18
3619,e-tron Sportback S qu.,18
3620,RS6 Avant,18
3621,RS7,18
3622,RSQ8,18
3623,CE04,20
3624,페라리612스카그리에티,7
3625,페라리F430,7
3626,페라리F430스파이더,7
3627,페라리F430스쿠데리아,7
3628,LaFerrari,7
3629,페라리캘리포니아,7
3630,페라리캘리포니아T,7
3631,페라리F12Berlinetta,7
3632,페라리F12tdf,7
3633,페라리FF,7
3634,페라리GTC4Lusso,7
3635,페라리GTC4LussoT,7
3636,페라리488Pista,7
3637,페라리488PistaSpider,7
3638,페라리812Superfast,7
3639,페라리812GTS,7
3640,페라리812Competizione,7
3641,페라리Portofino,7
3642,페라리PortofinoM,7
3643,페라리F8Tributo,7
3644,페라리F8Spider,7
3645,페라리Roma,7
3646,다산중공업 CT 290S 등 6개 모델 고소작업차,68
3647,더 뉴 레인지로버 D350 SWB,30
3648,더 뉴 레인지로버 D350 LWB,30
3649,재규어 F-Type P300 Convertible,30
3650,디스커버리 D250,30
3651,디스커버리 P360,30
3652,레인지로버 스포츠 D300,30
3653,레인지로버 스포츠 P360,30
3654,레인지로버 스포츠 SVR,30
3655,디펜더 90 D250,30
3656,디펜더 110 D250,30
3657,디펜더 110 D300,30
3658,디펜더 110 P300,30
3659,렉서스 NX350h,26
3660,렉서스 NX450h+,26
3661,스포티지(NQ5),19
3662,쏘렌토R(XM페이스리프트),19
3663,니로 플러스(DE PBV),19
3664,CHEIF CLASSIC,28
3665,스프린터,1
3666,JET14,22
3667,JET14 ABS,22
3668,스카니아카고,47
3669,BMW 740Le xDrive iPerformance,4
3670,파비스(QV),10
3671,아반떼N (CN7N),10
3672,쏘나타N Line (DN8),10
3673,벨로스터N (JSN),10
3674,코나N (OSN),10
3675,G80 전기차(RG3 EV),10
3676,Touareg 3 3.0 TDI,18
3677,Peugeot 5008 2.0 BlueHDi,15
3678,투싼(LM),10
3679,니로(SG2),19
3680,니로 EV(SG2 EV),19
3681,ADV750,27
3682,NSS750,27
3683,2022년식 Ranger,16
3684,S1000R,20
3685,S1000XR,20
3686,M1000RR,20
3687,BMW i3 120Ah LUX,4
3688,2020-2022 Explorer,16
3689,"2020-2022 Explorer PHEV, FHEV",16
3690,2020-2022 Aviator,16
3691,2020-2022 Aviator PHEV,16
3692,쏘렌토R (XM 페이스리프트),19
3693,HYP939,8
3694,FTR R CARBON,28
3695,카니발,19
3696,Q5 Sportback 40 TDI qu. Premium,18
3697,Golf 8 2.0 TDI,18
3698,한신특장 울트라 고소작업차,70
3699,HARLEY-DAVIDSON RH975,6
3700,Q3 35 TDI Premium,18
3701,HARLEY-DAVIDSON FLHR,6
3702,HARLEY-DAVIDSON FLHRXS,6
3703,HARLEY-DAVIDSON FLHT,6
3704,HARLEY-DAVIDSON FLHTK,6
3705,HARLEY-DAVIDSON FLHTKSE,6
3706,HARLEY-DAVIDSON FLHTP,6
3707,HARLEY-DAVIDSON FLHXS,6
3708,HARLEY-DAVIDSON FLTRK,6
3709,HARLEY-DAVIDSON FLTRXS,6
3710,HARLEY-DAVIDSON FLHXSE,6
3711,HARLEY-DAVIDSON FLH,6
3712,HARLEY-DAVIDSON FLHXST,6
3713,HARLEY-DAVIDSON FLTRXSE,6
3714,HARLEY-DAVIDSON FLTRKSE,6
3715,HARLEY-DAVIDSON FLTRXST,6
3716,e-tron GT,18
3717,RS e-tron GT,18
3718,Q5 Sportback 45 TFSI qu. Premium,18
3719,카운티 일렉트릭(MF),10
3720,e-tron 50 qu.,18
3721,e-tron Sportback 50 qu.,18
3722,Q8 45 TDI qu.,18
3723,씨에라,5
3724,BMW iX3 M Sport,4
3725,1290 SUPER DUKE R,33
3726,짚랭글러PHEV,15
3727,GV70(JK),10
3728,스포티지(KM),19
3729,NINJA H2,37
3730,NINJA H2 SX,37
3731,NINJA H2 SX SE+,37
3732,NINJA H2 CARBON,37
3733,Z H2,37
3734,Z H2 SE,37
3735,스타리아(US4) 어린이 통학차,10
3736,코나 Electric (OS EV),10
3737,포터2 Electric (HR EV),10
3738,호룡SKY3004N고소작업차,71
3739,스프린터(Long),1
3740,CHIEF BOBBER DARK HORSE,28
3741,SUPER CHIEF LIMITED,28
3742,SCOUT BOBBER TWENTY,28
3743,SCOUT ROGUE,28
3744,ARTURA,56
3745,모닝(JA),19
3746,니로 EV(DE EV),19
3747,봉고 Ⅲ EV (PU EV),19
3748,쏘울 부스터 EV (SK3 EV),19
3749,2020-2023년식 Aviator Gas,16
3750,2020-2022년식 Aviator PHEV,16
3751,2021-2022년식 Corsair,16
3752,R 1250 GS Adventure,20
3753,R1250RT,20
3754,R1250GS,20
3755,R1250GS Adventure,20
3756,Arteon 8 PA 2.0 TDI,18
3757,Arteon 8 PA 2.0 TDI 4M,18
3758,ID.4 77kWh,18
3759,Jetta 7 PA 1.5 TSI,18
3760,Passat 8 PA 2.0 TDI,18
3761,Passat 8 PA 2.0 TDI 4M,18
3762,Passat GT 2.0 TDI 4Motion,18
3763,Tiguan 2 PA 2.0 TDI,18
3764,Tiguan 2 PA 2.0 TDI 4M,18
3765,Tiguan Allspace 2 PA 2.0 TDI,18
3766,Tiguan Allspace 2 PA 2.0 TSI,18
3767,T-Roc 2.0 TDI,18
3768,T-Roc 2.0 TDI Style,18
3769,Urus,18
3770,CLK 320 Coupe,1
3771,MINI Cooper SE,4
3772,E 55 Mercedes-AMG,1
3773,CLS 550 Coupe,1
3774,CLS 500 Coupe,1
3775,CLS 55 Mercedes-AMG Coupe,1
3776,CLS 63 Mercedes-AMG Coupe,1
3777,The Beetle 20 TDI Club,18
3778,Mercedes-AMG GLE 43 4MATIC,1
3779,Mercedes-AMG GLE 43 4MATIC Coupe,1
3780,ML 250 BLUETEC 4MATIC,1
3781,ML 63 Mercedes-AMG 4MATIC,1
3782,아이오닉5 (NE),10
3783,YZF1000,11
3784,YZF1000D,11
3785,2011-2012년식 Fusion,16
3786,2007-2012년식 MKZ,16
3787,2020-2023 Aviator Gas,16
3788,2020-2022 Corsair,16
3789,2020-2023 Explorer Gas,16
3790,2022 Explorer FHEV,16
3791,LTS125,11
3792,다니고밴,72
3793,더 뉴 레인지로버 스포츠 P360,30
3794,디펜더 110 P400,30
3795,디펜더 130 P400,30
3796,인지로버 벨라 P400,30
3797,코나(SX2),10
3798,iX3 M Sport,4
3799,M240i xDrive Coupe,4
3800,M8 Gran Coupe,4
3801,M850i xDrive Coupe,4
3802,M850i xDrive Gran Coupe,4
3803,Z4 M40i,4
3804,Z4 sDrive20i,4
3805,GSX-1300RRQ,21
3806,아반떼N (CN7 KN),10
3807,RS e-tron,18
3808,M1000R,20
3809,그랜져(GN7),10
3810,그랜져하이브리드(GN7HEV),10
3811,320i Touring,4
3812,330e,4
3813,420i Convertible,4
3814,i4 eDrive40,4
3815,i4 M50,4
3816,M3 Competition M xDrive,4
3817,M340i xDrive Touring 81FY,4
3818,M4 Competition Convertible M xDrive,4
3819,M4 Competition M xDrive,4
3820,M440i xDrive,4
3821,M440i xDrive Convertible,4
3822,A 220 4MATIC,1
3823,AMG GLB 35 4MATIC,1
3824,2022년식 Ranger Wildtrak,16
3825,Q4 e-tron 40,18
3826,Q4 Sportback e-tron 40,18
3827,Q7 45 TFSI qu.,18
3828,LEAF,13
3829,포터2 (HR),10
3830,2023년식 Ranger Wildtrak,16
3831,SM3 Z.E,31
3832,Bonneville T120,58
3833,Bonneville T120 Black,58
3834,모델 S,63
3835,모델 X,63
3836,DS7 Crossback 2.0 BlueHDi,15
3837,Peugeot e208 Electric,15
3838,GLE 450 d 4MATIC Coupe,1
3839,GLE 400 e 4MATIC Coupe,1
3840,마세라티 MC20 첼로,7
3841,X3 xDrive 20i M Spt,4
3842,X3 xDrive 30e M Spt,4
3843,X4 xDrive 20i M Spt X,4
3844,X4 xDrive 20i xLine,4
3845,220i Active Tourer,4
3846,X1 sDrive18d,4
3847,X1 sDrive20i,4
3848,아이오닉5(NE),10
3849,디펜더 130 D300,30
3850,그랜저 하이브리드 (GN7 HEV),10
3851,CB300R,27
3852,DS4 Crossback 1.5 BlueHDi,15
3853,뉴 카운티(MF) 어린이운송차,10
3854,카운티 일렉트릭(MF EV) 어린이운송차,10
3855,ID.4 82kWh,18
3856,카니발 (KA4),19
3857,BMW XM,4
3858,닛산 LEAF (ZE0),13
3859,Tiguan LWB,18
3860,ID.4,18
3861,X6 40i xDrive,4
3862,Desert X,8
3863,레이 (TAM PE2),19
3864,셀토스 (SP2 PE),19
3865,스포티지 (NQ5),19
3866,스포티지 하이브리드 (NQ5 HEV),19
3867,니로 (SG2 HEV),19
3868,K8 (GL3),19
3869,S 580 e 4MATIC,1
3870,GV60(JW1),10
3871,Q3 35 TDI qu. Premium,18
3872,Q3 40 TFSI qu. Premium,18
3873,Q3 Sportback 35 TDI Premium,18
3874,Q3 Sportback 35 TDI qu. Premium,18
3875,Q3 Sportback 40 TFSI qu. Premium,18
3876,봉고Ⅲ EV(PU EV),19
3877,2015-2017년식 Mustang,16
3878,2015년식 Mustang,16
3879,GV70 전기차(JK1 EV),10
3880,RYKER,73
3881,296 GTB,7
3882,296 GTS,7
3883,더 뉴 레인지로버 P530 LWB (7인승 모델),30
3884,팰리세이드 (LX2 PE),10
3885,BMW X3 xDrive30e xLine,4
3886,BMW X4 M Competition,4
3887,BMW X4 xDrive20i xLine,4
3888,MAYBACH S 400 4MATIC,1
3889,MAYBACH S 650 Pullman,1
3890,MAYBACH S 560,1
3891,BMW 218d Gran Coupe,4
3892,BMW X3 xDrive20i Luxury,4
3893,BMW 220d Gran Coupe M Sport Package(HEA),4
3894,BMW 520i Luxury,4
3895,BMW 530i Luxury,4
3896,BMW 530i xDrive Luxury,4
3897,BMW M235i xDrive Gran Coupe,4
3898,BMW M550i xDrive,4
3899,BMW M760Li xDrive,4
3900,BMW M8 Coupe,4
3901,BMW X3 M Competition,4
3902,레인지로버 P400e,30
3903,Panigale V2,8
3904,SPYDER RT,73
3905,SPYDER F3,73
3906,MOJITO,74
3907,BMW X3 sDrive,4
3908,EV9(MV),19
3909,닛산 LEAF (ZE1),13
3910,Zentropy Z,75
3911,G90(RS4),10
3912,엑시언트 수소전기트럭 (QZ FCEV),10
3913,BMW iX1 xDrive30,4
3914,더 뉴 레인지로버 스포츠 D300,30
3915,2015-2019년식 MKC,16
3916,주노(JUNO),76
3917,아폴로(APOLLO),76
3918,루키(ROOKIE),76
3919,페르난도(FARNANDO),76
3920,마스타밴(MASTA VAN),77
3921,유니버스 (PY),10
3922,2022-2023년식 Bronco,16
3923,코나(OS PE),10
3924,2017-2020년식 Continental,16
3925,GLE 400 e 4MATIC,1
3926,아반떼 하이브리드 (CN7 HEV),10
3927,DT X125,58
3928,BMW M135i xDrive,4
3929,마세라티 MC20 Cielo,7
3930,Tiger Sports,58
3931,BENNET125,78
3932,뉴 카운티(CS) 11인승 리무진,10
3933,쏘울EV,19
3934,HARLEY-DAVIDSON FLHC,6
3935,HARLEY-DAVIDSON FLHCS,6
3936,HARLEY-DAVIDSON FLDE,6
3937,HARLEY-DAVIDSON FLHCS ANV,6
3938,HARLEY-DAVIDSON FXLRS,6
3939,HARLEY-DAVIDSON FXLRST,6
3940,HARLEY-DAVIDSON FXRST,6
3941,E6,79
3942,벤테이가 W12,18
3943,브이버스60 / 브이버스60i,80
3944,2023년식 Nautilus,16
3945,BMW 740i xDrive,4
3946,BMW 750e xDrive Sedan,4
3947,BMW i5 eDrive40,4
3948,BMW i5 M60 xDrive,4
3949,BMW i7 eDrive50,4
3950,BMW i7 M70 xDrive,4
3951,2020-2023년식 Explorer Gas,16
3952,2020-2022년식 Explorer PHEV/FHEV,16
3953,2020-2022년식 Corsair Gas,16
3954,"맥라렌 600LT 스파이더 , 쿠페",56
3955,ID.4 82kWh PRO,18
3956,Tiguan Allspace,18
3957,AMG GLE 53 4MATIC+ Coupe,1
3958,Mercedes-AMG SL 63 4MATIC+,1
3959,R 1250 RS,20
3960,M 1000 R,20
3961,이티밴,81
3962,Q4 40 e-tron,18
3963,Q4 Sportback 40 e-tron,18
3964,SF90 Stradale,7
3965,SF90 Spider,7
3966,트랙스 크로스오버,5
3967,쏘울 EV (PS EV),19
3968,싼타페 하이브리드(MX5 HEV),10
3969,더 뉴 레인지로버 P530 LWB (5인승),30
3970,더 뉴 레인지로버 P530 LWB (7인승),30
3971,더 뉴 레인지로버 P615 SV (4인승),30
3972,더 뉴 레인지로버 P615 SV (5인승),30
3973,토요타 GR86,26
3974,BMW 320i Sedan MX,4
3975,Rocket 3 GT Triple Black,58
3976,Rocket 3 R Black,58
3977,ACCORD HYBRID,23
3978,BMW i5 eDrive 40,4
3979,토레스,38
3980,AMG GLE 63 S 4MATIC+,1
3981,닛산 ALTIMA 2.0,13
3982,닛산 ALTIMA 2.5,13
3983,G80(RG3) EV,10
3984,GV70(JK1) EV,10
3985,2020-2023 Mustang 2.3 Coupe,16
3986,2020-2023 Mustang 2.3 Convertible,16
3987,2020-2023 Mustang 5.0 Coupe,16
3988,2020-2023 Mustang 5.0 Convertible,16
3989,V1(DJ1),82
3990,SQ7 TFSI,18
3991,재규어 I-PACE EV400,30
3992,C40,74
3993,BMW X3 3.0si,4
3994,BMW X5 3.0si,4
3995,BMW Z4 sDrive30i,4
3996,BMW 328i Convertible,4
3997,BMW 328i xDrive,4
3998,BMW 328xi,4
3999,BMW 523i,4
4000,BMW 525i,4
4001,BMW 528xi,4
4002,BMW 730Li,4
4003,BMW X3 3.0i,4
4004,SE-A 2밴,83
4005,NEW BYD eBus-12,84
4006,Rolls Royce Spectre,4
4007,CR-V HYBRID,23
4008,넥쏘 (FE),10
4009,니로 EV (SG2 EV),19
4010,EV6 (CV),19
4011,Rolls-Royce Spectre,4
4012,E-SKY11,66
4013,BYD eBus-12,84
4014,BYD eBus9,84
4015,BYD eBus-9,84
4016,NEW BYD eBus-7,84
4017,R1 Lite,85
4018,R1,85
4019,아이오닉6(CE),10
4020,GV60(JW),10
4021,BMW X5 xDrive50e,4
4022,BMW X6 M60i xDrive,4
4023,BMW X6 xDrive30d M Sport,4
4024,BMW X6 xDrive40i M Sport,4
4025,BMW X7 M60i xDrive,4
4026,BMW XM Label,4
4027,BMW 220i Active Tourer,4
4028,BMW 750e xDrive,4
4029,BMW X1 sDrive18d,4
4030,BMW X1 sDrive20i,4
4031,BMW X1 xDrive20i,4
4032,BMW X5 M Competition,4
4033,BMW X5 M60i xDrive,4
4034,봉고Ⅲ (PU),19
4035,토요타 하이랜더 하이브리드,26
4036,TGA,17
4037,짚그랜드체로키PHEV,15
4038,K9 (RJ),19
4039,스팅어 (CK),19
4040,EQ900 (HI),10
4041,G80 (DH),10
4042,G70 (IK),10
4043,BMW M850i xDrive Gran Coupe,4
4044,HYPERS 11L,67
4045,아이오닉6 (CE),10
4046,제네시스 GV60 (JW),10
4047,제네시스 GV70(JK) EV,10
4048,제네시스 G80(RG3) EV,10
4049,모델 3,63
4050,모델 Y,63
4051,레인지로버 5.0SC,30
4052,레인지로버 5.0SC SVAutobiography,30
4053,레인지로버 SDV8,30
4054,레인지로버 D350,30
4055,토레스EVX,38
4056,FH/FM 카고,24
4057,노바스고소작업차,86
4058,콜로라도,5
4059,"2020-2022년식 Explorer PHEV, FHEV",16
4060,R1300GS,20
4061,R 1250 RT,20
4062,우라칸 STO,18
4063,911 Carrera 4,9
4064,911 Carrera S,9
4065,911 Carrera 4S,9
4066,911 Carrera GTS,9
4067,911 Carrera 4 GTS,9
4068,911 Carrera Turbo S,9
4069,911 직/병행수입 차량,9
4070,S 450 d 4MATIC,1
4071,S 680 Guard 4MATIC,1
4072,Mercedes-AMG S 63 e 4MATIC,1
4073,Maybach S 580,1
4074,Maybach S 680,1
4075,Mercedes-AMG GLC 43 4MATIC+,1
4076,EQE 350 4MATIC,1
4077,EQE 500 4MATIC,1
4078,Mercedes-AMG EQE 53 4MATIC+,1
4079,CR-V 2WD,23
4080,CR-V 4WD,23
4081,Peugeot e2008 Electric,15
4082,Q4 e-tron,18
4083,2023-2024년식 Bronco,16
4084,그랜저(GN7),10
4085,그랜저하이브리드(GN7 HEV),10
4086,싼타페(MX5),10
4087,G80 EV(RG3 EV),10
4088,2023년식 Bronco,16
4089,니로EV(SG2 EV),19
4090,코나 EV (SX2 EV),10
4091,젤라피이백 (젤라P-200),87
4092,엑센트(RB) 가솔린,10
4093,니로 하이브리드 (DE HEV),19
4094,니로 플러그인하이브리드 (DE PHEV),19
4095,EQE 350 4MATIC SUV,1
4096,A 220 Sedan,1
4097,X6 M Competition,4
4098,X5 xDrive50e,4
4099,K3 (BD PE),19
4100,K5 (DL3 PE),19
4101,모닝 (JA PE2),19
4102,Touareg 3 PA 3.0 TDI,18
4103,캐스퍼(AX1),10
4104,더 뉴 팰리세이드(LX2 PE),10
4105,E-STAR 8 V1,66
4106,E-STAR 11,66
4107,레이 전기차(TAM EV),19
4108,카렌스(UN),19
4109,제네시스 쿠페(BK),10
4110,투싼 수소연료전지(LMFC),10
4111,DBX,56
4112,DBX707,56
4113,Z900RS SE,37
4114,카니발 (YP),19
4115,카이엔 Coupe,9
4116,카이엔 E-하이브리드,9
4117,카이엔 E-하이브리드 Coupe,9
4118,카이엔 S E-하이브리드 Coupe,9
4119,카이엔 터보 E-하이브리드 Coupe,9
4120,카이엔 터보 GT,9
4121,911 카레라 4 카브리올레,9
4122,911 카레라 4 GTS,9
4123,911 카레라 4 GTS 카브리올레,9
4124,911 카레라 4S,9
4125,911 카레라 4S 카브리올레,9
4126,911 카레라 GTS,9
4127,911 카레라 GTS 카브리올레,9
4128,911 카레라 S 카브리올레,9
4129,911 타르가 4,9
4130,911 타르가 4 GTS,9
4131,911 터보 S 카브리올레,9
4132,카이엔 터보 Coupe,9
4133,타이칸 4S,9
4134,타이칸 터보,9
4135,타이칸 터보 S,9
4136,봉고Ⅲ(PU),19
4137,Countryman S ALL4,4
4138,GOLDWING,27
4139,CBR1000RR,27
4140,엑센트(RB) 디젤,10
4141,i40(VF),10
4142,제네시스(DH)/G80(DH),10
4143,718 Boxster,9
4144,718 Cayman,9
4145,더 뉴 레인지로버 P550e SWB,30
4146,디펜더 90 P400,30
4147,타이칸 크로스 투리스모,9
4148,타이칸 크로스 투리스모 4S,9
4149,타이칸 크로스 투리스모 터보,9
4150,타이칸 GTS,9
4151,타이칸 직병행수입 차량,9
4152,타이칸 4S 크로스 투리스모,9
4153,타이칸 터보 크로스 투리스모,9
4154,카이엔 터보 E-하이브리드,9
4155,파나메라 터보 E-하이브리드,9
4156,EQE 300,1
4157,AMG EQE 53 4MATIC,1
4158,일렉시티(CY),10
4159,일렉시티(CY) FCEV,10
4160,토요타 프리우스 PHEV,26
4161,URUS S,18
4162,URUS PERFORMANTE,18
4163,쏘렌토(XM),19
4164,인피니티 M30,13
4165,인피니티 M30d,13
4166,인피니티 M56,13
4167,인피니티 Q70 3.0d,13
4168,인피니티 Q70 5.6,13
4169,인피니티 Q50 2.2d,13
4170,인피니티 Q50 HYBRID,13
4171,인피니티 Q50S,13
4172,911 카레라 S,9
4173,K5 하이브리드(TF HEV),19
4174,니로EV(DE EV),19
4175,렉서스 RX350h,26
4176,렉서스 RX450h+,26
4177,렉서스 RX500h,26
4178,렉서스 RZ450e,26
4179,토요타 Crown Dual Boost HEV,26
4180,토요타 Crown HEV,26
4181,CROWN Dual Boost HEV,26
4182,CROWN HEV,26
4183,디스커버리 스포츠 D200,30
4184,A8 60 TFSI LWB qu. Premium,18
4185,S8 LWB TFSI,18
4186,SQ8 Sportback e-tron,18
4187,짚글래디에이터,15
4188,GV80쿠페(JX1),10
4189,TGX 카고,17
4190,TGL 카고,17
4191,TGM 카고,17
4192,2021-2023년식 Expedition,16
4193,2021-2023년식 Navigator,16
4194,더 뉴 레인지로버 스포츠 P550e,30
4195,쏘울(AM),19
4196,BMW 1 Series Urban,4
4197,BMW 114i,4
4198,BMW 116I,4
4199,BMW 118I,4
4200,BMW 218D,4
4201,BMW 316d,4
4202,BMW 320d EffDyn Edition,4
4203,BMW 320d Gran Turismo xDrive,4
4204,BMW 320I,4
4205,BMW 335xi,4
4206,BMW 518D,4
4207,BMW 520D XDR,4
4208,BMW 520I,4
4209,BMW 530D,4
4210,BMW 535i GT xDrive,4
4211,BMW 550i xDrive,4
4212,BMW 640i Gran Coupe,4
4213,BMW 650I,4
4214,BMW Gran Turismo 35i xDrive,4
4215,BBMW X1 xDrive18d,4
4216,BMW X3 2.5i,4
4217,BMW X3 SDRIV,4
4218,BMW X3 xDrive28i,4
4219,BMW X4 XDRIV,4
4220,BMW X5 xDrive28i,4
4221,BMW X6 xDrive50i,4
4222,BMW X1 S18D A,4
4223,BMW X1 S18I A,4
4224,BMW X3 2.0d,4
4225,BMW 640I,4
4226,BMW 328I,4
4227,BMW 328i Gran Turismo,4
4228,BMW 330D XDR,4
4229,BMW 330xi,4
4230,BMW 335d,4
4231,스마트 110E,88
4232,엑시언트 수소전기트럭(QZ FCEV),10
4233,UN125,21
4234,프라이드(UB),19
4235,BMW X3 M40I A,4
4236,BMW X3 SDRIV A,4
4237,BMW X3 XDRIV A,4
4238,BMW X3 xDrive30i,4
4239,2013-2014년식 MKX,16
4240,리릭(LYRIQ),2
4241,BMW 520d xDrive Sedan,4
4242,BMW 525Li Sedan CHN,4
4243,BMW 530e xDrive Sedan,4
4244,BMW 550e xDrive Sedan,4
4245,BMW 760i xDrive,4
4246,BMW i5 xDrive40,4
4247,BMW iX1 eDrive20,4
4248,BMW iX2 eDrive20,4
4249,BMW M5 Sedan,4
4250,BMW X1 M35i xDrive,4
4251,BMW X2 M35i xDrive,4
4252,BMW X5 sDrive40i,4
4253,BMW X5 xDrive50e RHD,4
4254,MINI Aceman SE CHN,4
4255,MINI Cooper C,4
4256,MINI Cooper S 5-doors,4
4257,MINI Countryman E,4
4258,MINI Countryman S ALL4,4
4259,MINI Countryman SE ALL4,4
4260,MINI John Cooper Works Countryman ALL4,4
4261,METEOR,8
4262,CLASSIC 350,8
4263,HNTR 350,8
4264,렉서스 UX300h 2WD,26
4265,제네시스 쿠페 (BK),10
4266,GRANTUS,3
4267,520d xDrive Sedan,4
4268,523d,4
4269,523d xDrive,4
4270,530e xDrive Sedan,4
4271,740i xDrive,4
4272,750e xDrive,4
4273,i5 eDrive40,4
4274,i5 M60 xDrive,4
4275,i5 xDrive40,4
4276,i7 eDrive50,4
4277,i7 M70 xDrive,4
4278,i7 xDrive60,4
4279,2020-2023년식 Aviator (가솔린),16
4280,2020-2022년식 Aviator (PHEV),16
4281,BMW 218d,4
4282,BMW X1 sDrive,4
4283,PURSUIT DARK HORSE,28
4284,인정1단슬라이드평판트레일러,50
4285,아슬란(AG),10
4286,쏘나타 하이브리드(YFE),10
4287,RR4,17
4288,시에라,5
4289,포르테 하이브리드(TD HEV),19
4290,K5(TF HEV),19
4291,쏘나타 하이브리드 (YF HEV),10
4292,R12NINET,20
4293,R 1300 GS,20
4294,DL800DE,21
4295,2024년식 Nautilus,16
4296,HARLEY-DAVIDSON FLHX,6
4297,HARLEY-DAVIDSON FLTRX,6
4298,Carrera GT,9
4299,BMW i5 xDrive40 Sedan,4
4300,CLE 200,1
4301,CLE 450 4MATIC,1
4302,ID.4 210kW,18
4303,ID.5 210kW,18
4304,아반떼N (CN7 N),10
4305,벨로스터N (JS N),10
4306,코나N (OS N),10
4307,2022-2023년식 Mustang,16
4308,2021-2023년식 Mustang,16
4309,CR-V HYBRID 2WD,23
4310,CR-V HYBRID 4WD,23
4311,코만치 SPIT-150,89
4312,BMW X3 20 xDrive,4
4313,BMW X3 20d xDrive,4
4314,BMW X3 M50 xDrive,4
4315,2011-2019년식 Explorer 3.5L,16
4316,2012-2015년식 Explorer 2.0L,16
4317,2016-2019년식 Explorer 2.3L,16
4318,SE-A2밴,83
4319,AMG S 63 4MATIC Convertible,1
4320,SM3 Z.E.,31
4321,더쎈,32
4322,"S90, XC90, XC60",14
4323,Tiger 1200 GT Pro,58
4324,Tiger 1200 GT Explorer,58
4325,Bonneville T100,58
4326,Street Twin Goldline,58
4327,Speed Twin 900,58
4328,Street Scrambler Sandstorm,58
4329,Scrambler 900,58
4330,포터2 EV(HR EV),10
4331,KOLEOS Hybrid,31
4332,MTN690,11
4333,T4K,84
4334,FL 카고,24
4335,쏘렌토 (MQ4),19
4336,카이엔 S E-하이브리드 쿠페,9
4337,마세라티 그레칼레 GT 하이브리드,15
4338,마세라티 그레칼레 모데나 하이브리드,15
4339,마세라티 그레칼레 트로페오,15
4340,일렉시티 (CY) 수소전기버스,10
4341,유니버스 (PY) 수소전기버스,10
4342,엑시언트 (QZ) 수소전기트럭,10
4343,2024년식 Bronco 2.3L,16
4344,XT4,2
4345,아이오닉5(NE1 PE),10
4346,DB12,56
4347,BMW 525i Sedan,4
4348,BMW 520i Sedan,4
4349,MINI Cooper C 3Dr,4
4350,BMW M760e xDrive,4
4351,AN400A,21
4352,티볼리(G15),38
4353,코란도(G15),38
4354,OK1KOOROO,82
4355,E 350 e 4MATIC,1
4356,쏘렌토 하이브리드(MQ4 HEV PE),19
4357,쏘렌토 (MQ4 PE),19
4358,LJ125T-G,90
4359,포터II,10
4360,포터II EV,10
4361,VENIS,91
4362,McLaren GT,56
4363,E-SKY9,66
4364,XM3 하이브리드,31
4365,ARKANA 하이브리드,31
4366,BMW X5 xDrive 50e,4
4367,BMW 228I A,4
4368,BMW 228I XDR A,4
4369,BMW 328I A,4
4370,BMW 328I XDR A,4
4371,BMW 328XI A,4
4372,BMW 428I A,4
4373,BMW 428i Convertible,4
4374,BMW 428i Coupe,4
4375,BMW 428I XDR A,4
4376,BMW 520I A,4
4377,BMW 525LI A,4
4378,BMW 528I A,4
4379,BMW 528I XDR A,4
4380,BMW X1S28I A,4
4381,BMW X1X28I A,4
4382,BMW X3 28I A,4
4383,BMW X4 XDRIV A,4
4384,BMW Z4 20I A,4
4385,BMW Z4 28I A,4
4386,BMW Z4 sDrive28i,4
4387,일레누스,92
4388,SCOUT BOBBER LIMITED TECH,28
4389,SCOUT CLASSIC LIMITED TECH,28
4390,SPORT SCOUT,28
4391,SPORT SCOUT LIMITED TECH,28
4392,SPORT SCOUT 101,28
4393,A7 55 TFSI e qu. Premium,18
4394,토요타 Camry,26
4395,MTM890,11
4396,MTN1000D,11
4397,MTT890D,11
4398,2024년식 Mustang,16
4399,2024-2025년식 Nautilus,16
4400,Q6 e-tron performance,18
4401,Q6 e-tron quattro Premium,18
4402,GV70 EV(JK EV),10
4403,카운티 일렉트릭,10
4404,기블리,15
4405,기블리 S Q4,15
4406,기블리 트로페오,15
4407,기블리 하이브리드,15
4408,콰트로포르테,15
4409,콰트로포르테 S Q4,15
4410,콰트로포르테 트로페오,15
